@relation mixed_instances_2

@attribute token_count numeric
@attribute avg_token_count numeric
@attribute SLD_URL_mal numeric
@attribute SLD_URL_phis numeric
@attribute SLD_URL_spam numeric
@attribute inbound_link_google numeric
@attribute inbound_link_yahoo numeric
@attribute inbound_link_bing numeric
@attribute lookup_time numeric
@attribute class {normal,abnormal}

@data
3,5.666667,0.000643,0,0,0,0,0,350,abnormal
2,6.5,0,0,0,0,0,0,84,normal
3,6,0.000643,0,0,0,0,0,319,abnormal
2,6.5,0,0,0,0,0,0,136,normal
3,9.333333,0.000643,0,0,0,0,0,333,abnormal
2,2,0,0,0,0,0,0,355,normal
2,6,0.000643,0,0,0,0,0,450,abnormal
2,3,0,0,0,0,0,0,229,normal
3,4.333333,0.000643,0,0,0,0,0,331,abnormal
2,4,0,0,0,0,0,0,59,normal
3,4.333333,0.000643,0,0,0,0,0,434,abnormal
2,5,0,0,0,0,0,0,80,normal
3,5,0.000643,0,0,0,0,0,367,abnormal
2,3,0.001928,0,0,0,0,0,108,normal
3,7.333333,0.000643,0,0,0,0,0,299,abnormal
3,3.666667,0.000643,0.00052,0,0,0,0,67,normal
3,10.333333,0.000643,0,0,0,0,0,435,abnormal
2,4,0,0,0,0,0,0,46,normal
3,4.333333,0.000643,0,0,0,0,0,738,abnormal
2,4,0,0,0,0,0,0,69,normal
3,3.666667,0.000643,0,0,0,0,0,273,abnormal
3,3.666667,0.000643,0.008382,0.000017,0,0,0,114,normal
3,4,0.000643,0,0,0,0,0,274,abnormal
2,8,0,0,0,0,0,0,52,normal
3,5.666667,0.000643,0,0,0,0,0,350,abnormal
2,4,0,0,0,0,0,0,104,normal
3,5,0.000643,0,0,0,0,0,474,abnormal
2,5,0,0,0,0,0,0,93,normal
3,5.333333,0.000643,0,0,0,0,0,131,abnormal
2,6,0,0,0,0,0,0,68,normal
6,11.333333,0.001285,0,0,0,0,0,304,abnormal
3,3.666667,0,0.003706,0.000004,0,0,0,55,normal
3,4.333333,0.000643,0,0,0,0,0,468,abnormal
2,4,0,0,0,0,0,0,65,normal
2,12.5,0.000643,0,0,0,0,0,69,abnormal
3,3.666667,0.001285,0.000589,0,0,0,0,62,normal
3,4.333333,0.000643,0,0,0,0,0,434,abnormal
2,4.5,0,0,0,0,0,0,58,normal
3,4.333333,0.000643,0,0,0,0,0,334,abnormal
2,5,0,0,0,0,0,0,65,normal
3,8.333333,0.000643,0,0,0,0,0,257,abnormal
3,3.333333,0.030848,0.016694,0.010558,0,0,0,111,normal
6,11.333333,0.001285,0,0,0,0,0,288,abnormal
2,3.5,0,0,0,0,0,0,295,normal
2,6.5,0.000643,0,0,0,0,0,289,abnormal
2,2.5,0,0,0,0,0,0,301,normal
3,4.666667,0.000643,0,0,0,0,0,428,abnormal
2,4,0,0,0,0,0,0,78,normal
3,8.333333,0.000643,0,0,0,0,0,54,abnormal
2,6.5,0,0,0,0,0,0,243,normal
4,3.75,0.001285,0,0,0,0,0,682,abnormal
3,5,0.000643,0.001039,0.000013,0,0,0,130,normal
3,5.333333,0.000643,0,0,0,0,0,647,abnormal
2,5,0,0,0,0,0,0,54,normal
2,7,0.000643,0,0,0,0,0,71,abnormal
2,4.5,0,0,0,0,0,0,113,normal
2,5,0.000643,0,0,0,0,0,62,abnormal
2,4,0,0,0,0,0,0,167,normal
3,8,0.000643,0,0,0,0,0,97,abnormal
3,3.333333,0.000643,0.000866,0.000025,0,0,0,48,normal
2,4.5,0.000643,0,0,0,0,0,131,abnormal
2,6,0,0,0,0,0,0,61,normal
3,5.333333,0.006427,0,0,0,0,0,456,abnormal
2,2.5,0,0,0,0,0,0,57,normal
7,5.714286,0.000643,0,0,0,0,0,367,abnormal
2,5.5,0,0,0,0,0,0,135,normal
3,3.333333,0.000643,0,0,0,0,0,367,abnormal
2,5.5,0,0,0,0,0,0,49,normal
3,10.666667,0.000643,0,0,0,0,0,316,abnormal
2,4.5,0,0,0,0,0,0,79,normal
2,4,0.000643,0,0,0,0,0,284,abnormal
2,4.5,0,0,0,0,0,0,158,normal
3,6.333333,0.000643,0,0,0,0,0,103,abnormal
2,4,0,0,0,0,0,0,58,normal
3,4.333333,0.000643,0,0,0,0,0,234,abnormal
2,5.5,0,0,0,0,0,0,67,normal
2,10.5,0.000643,0,0,0,0,0,400,abnormal
2,3,0,0,0,0,0,0,105,normal
3,5.333333,0.000643,0,0,0,0,0,497,abnormal
3,3.666667,0.003856,0.026149,0.000004,0,0,0,117,normal
3,5,0.000643,0,0,0,0,0,56,abnormal
2,4.5,0,0,0,0,0,0,82,normal
4,6.5,0.000643,0,0,0,0,0,66,abnormal
2,10,0,0,0,0,0,0,228,normal
3,4.666667,0.030848,0.016694,0.010558,0,0,0,444,abnormal
2,4,0,0,0,0,0,0,71,normal
4,3,0.000643,0,0,0,0,0,24007,abnormal
2,5.5,0,0,0,0,0,0,100,normal
2,4,0.000643,0,0,0,0,0,61,abnormal
2,3,0,0,0,0,0,0,61,normal
2,5.5,0.000643,0,0,0,0,0,502,abnormal
2,4,0,0,0,0,0,0,60,normal
2,7.5,0.000643,0,0,0,0,0,530,abnormal
2,5,0,0.000035,0,0,0,0,54,normal
2,7.5,0.000643,0,0,0,0,0,434,abnormal
3,2.333333,0.030848,0.016694,0.010558,0,0,0,74,normal
2,7,0.000643,0,0,0,0,0,129,abnormal
2,11.5,0,0,0,0,0,0,51,normal
2,7.5,0.000643,0,0,0,0,0,694,abnormal
2,2.5,0,0,0,0,0,0,192,normal
2,15,0.000643,0,0,0,0,0,522,abnormal
2,4,0,0,0,0,0,0,1138,normal
3,8,0.000643,0,0,0,0,0,574,abnormal
2,4,0,0,0,0,0,0,50,normal
2,4.5,0.000643,0,0,0,0,0,193,abnormal
2,4.5,0,0,0,0,0,0,90,normal
6,5,0.00964,0.038167,0.00537,0,0,0,528,abnormal
2,4,0,0,0,0,0,0,294,normal
2,6,0.000643,0,0,0,0,0,64,abnormal
3,2.333333,0.001285,0.000589,0,0,0,0,55,normal
2,5,0.000643,0,0,0,0,0,263,abnormal
2,6.5,0,0,0,0,0,0,57,normal
2,7,0.000643,0,0,0,0,0,1188,abnormal
2,5.5,0,0,0,0,0,0,48,normal
3,4.666667,0.000643,0,0,0,0,0,318,abnormal
3,3,0,0,0,0,0,0,463,normal
2,12,0.000643,0,0,0,0,0,81,abnormal
3,3.333333,0.003213,0.002251,0,0,0,0,109,normal
2,10,0.000643,0,0,0,0,0,430,abnormal
3,3.666667,0,0.000208,0,0,0,0,92,normal
2,6,0.000643,0,0,0,0,0,409,abnormal
2,5,0,0,0,0,0,0,200,normal
2,11,0.000643,0,0,0,0,0,285,abnormal
2,5,0,0,0,0,0,0,90,normal
3,4.333333,0.000643,0,0,0,0,0,438,abnormal
2,5,0,0,0,0,0,0,73,normal
2,4.5,0.000643,0,0,0,0,0,478,abnormal
3,2.666667,0.030848,0.016694,0.010558,0,0,0,68,normal
3,7,0.000643,0,0,0,0,0,12975,abnormal
2,9,0,0,0,0,0,0,58,normal
3,8.666667,0.000643,0,0,0,0,0,466,abnormal
2,3,0,0,0,0,0,0,95,normal
3,7.333333,0.000643,0,0,0,0,0,4182,abnormal
3,3.666667,0,0.000104,0,0,0,0,66,normal
3,8.666667,0.000643,0,0,0,0,0,2685,abnormal
2,7,0,0,0,0,0,0,85,normal
3,6.333333,0.000643,0,0,0,0,0,496,abnormal
2,3,0,0,0,0,0,0,124,normal
3,7.666667,0.042416,0,0,0,0,0,282,abnormal
3,3.333333,0,0.00045,0,0,0,0,74,normal
2,6,0.000643,0,0,0,0,0,351,abnormal
2,4,0,0,0,0,0,0,67,normal
2,5,0.000643,0,0,0,0,0,566,abnormal
3,3.333333,0.000643,0.001039,0.000013,0,0,0,99,normal
3,6,0.000643,0,0,0,0,0,104,abnormal
2,3,0,0,0,0,0,0,69,normal
2,4.5,0.000643,0,0,0,0,0,431,abnormal
3,3.666667,0.001928,0.007377,0.000259,0,0,0,74,normal
2,3.5,0.000643,0,0,0,0,0,1547,abnormal
3,3.666667,0,0.00052,0.000021,0,0,0,100,normal
3,3.333333,0.000643,0,0,0,0,0,261,abnormal
3,4.333333,0.030848,0.016694,0.010558,0,0,0,52,normal
2,9,0.000643,0,0,0,0,0,102,abnormal
2,8,0,0,0,0,0,0,56,normal
3,4,0.000643,0.000866,0.000025,0,0,0,92,abnormal
2,5.5,0,0,0,0,0,0,104,normal
3,7,0.000643,0,0,0,0,0,253,abnormal
2,5,0,0,0,0,0,0,56,normal
2,6.5,0.000643,0,0,0,0,0,67,abnormal
2,4.5,0,0,0,0,0,0,56,normal
2,7.5,0.001285,0,0,0,0,0,423,abnormal
2,4,0,0,0,0,0,0,80,normal
3,6,0.030848,0.016694,0.010558,0,0,0,69,abnormal
2,4,0,0,0,0,0,0,74,normal
2,9,0.000643,0,0,0,0,0,3519,abnormal
2,3.5,0,0,0,0,0,0,46,normal
2,8.5,0.000643,0,0,0,0,0,258,abnormal
2,4,0,0,0,0,0,0,52,normal
3,7.666667,0.000643,0,0,0,0,0,325,abnormal
2,5,0,0,0,0,0,0,46,normal
2,6.5,0.000643,0,0,0,0,0,271,abnormal
2,3,0,0,0,0,0,0,52,normal
2,4,0.000643,0,0,0,0,0,70,abnormal
3,3.666667,0,0.001074,0.000013,0,0,0,107,normal
3,5.666667,0.000643,0,0,0,0,0,69,abnormal
2,4,0,0,0,0,0,0,68,normal
3,5.333333,0.007712,0,0,0,0,0,88,abnormal
2,8.5,0,0,0,0,0,0,182,normal
2,9.5,0.001285,0,0,0,0,0,330,abnormal
2,5,0,0.000173,0,0,0,0,250,normal
2,10,0.000643,0,0,0,0,0,363,abnormal
2,3.5,0,0,0,0,0,0,265,normal
4,6.25,0.001928,0,0,0,0,0,266,abnormal
2,5,0,0,0,0,0,0,72,normal
2,6.5,0.000643,0,0,0,0,0,281,abnormal
2,3.5,0,0,0,0,0,0,51,normal
3,7.666667,0.007069,0,0,0,0,0,62,abnormal
2,4,0,0,0,0,0,0,262,normal
3,8,0.000643,0,0,0,0,0,70,abnormal
2,6,0,0,0,0,0,0,154,normal
3,7.666667,0.000643,0,0,0,0,0,70,abnormal
2,3.5,0,0,0,0,0,0,61,normal
2,10,0.000643,0,0,0,0,0,248,abnormal
2,6,0,0.000242,0,0,0,0,74,normal
3,3,0.000643,0,0,0,0,0,761,abnormal
2,6.5,0,0,0,0,0,0,82,normal
2,4.5,0.000643,0,0,0,0,0,320,abnormal
2,4,0,0,0,0,0,0,351,normal
2,6,0.000643,0,0,0,0,0,369,abnormal
2,3,0,0,0,0,0,0,51,normal
3,5.333333,0.006427,0,0,0,0,0,476,abnormal
2,6.5,0,0,0,0,0,0,122,normal
3,4.666667,0.000643,0,0,0,0,0,297,abnormal
2,3.5,0,0,0,0,0,0,86,normal
3,7.666667,0.000643,0,0,0,0,0,149,abnormal
2,6,0,0,0,0,0,0,70,normal
3,5.333333,0.000643,0,0,0,0,0,117,abnormal
3,2.666667,0.00964,0.038167,0.00537,0,0,0,458,normal
5,3.2,0.000643,0,0,0,0,0,282,abnormal
2,2.5,0,0.000069,0,0,0,0,62,normal
3,5.333333,0.030848,0.016694,0.010558,0,0,0,3398,abnormal
2,4,0,0,0,0,0,0,84,normal
2,7,0.000643,0,0,0,0,0,42,abnormal
2,3.5,0,0,0,0,0,0,54,normal
2,14,0.000643,0,0,0,0,0,587,abnormal
2,4,0,0,0,0,0,0,60,normal
4,4.25,0.001285,0.000381,0.000025,0,0,0,73,abnormal
3,3.333333,0.001285,0.008278,0.000565,0,0,0,100,normal
3,4,0.000643,0,0,0,0,0,243,abnormal
2,4,0,0,0,0,0,0,70,normal
2,2.5,0.000643,0,0,0,0,0,411,abnormal
2,4.5,0,0,0,0,0,0,61,normal
3,3,0.000643,0,0,0,0,0,496,abnormal
3,4.666667,0,0,0,0,0,0,410,normal
2,7.5,0.000643,0,0,0,0,0,334,abnormal
2,7,0,0,0,0,0,0,35,normal
3,6.333333,0.003856,0.026149,0.000004,0,0,0,375,abnormal
2,3.5,0,0,0,0,0,0,165,normal
3,4.333333,0.002571,0.002009,0.002035,0,0,0,482,abnormal
2,3.5,0,0,0,0,0,0,97,normal
4,5,0.001285,0,0,0,0,0,136,abnormal
2,4.5,0,0,0,0,0,0,124,normal
2,11,0.000643,0,0,0,0,0,434,abnormal
2,4.5,0,0,0,0,0,0,49,normal
2,9.5,0.000643,0,0,0,0,0,61,abnormal
2,4.5,0,0,0,0,0,0,36,normal
3,5.666667,0.000643,0,0,0,0,0,115,abnormal
2,7,0,0,0,0,0,0,35,normal
2,13.5,0.000643,0,0,0,0,0,268,abnormal
2,4,0,0,0,0,0,0,49,normal
2,6.5,0.000643,0,0,0,0,0,1367,abnormal
2,5.5,0,0,0,0,0,0,86,normal
2,8.5,0.000643,0,0,0,0,0,68,abnormal
2,4,0,0,0,0,0,0,136,normal
5,4.6,0.000643,0,0,0,0,0,397,abnormal
2,3.5,0,0,0,0,0,0,90,normal
3,6,0.030848,0.016694,0.010558,0,0,0,426,abnormal
2,9,0,0,0,0,0,0,116,normal
2,6.5,0.000643,0,0,0,0,0,558,abnormal
2,4.5,0,0,0,0,0,0,61,normal
4,5.25,0.000643,0,0,0,0,0,414,abnormal
2,3.5,0,0,0,0,0,0,318,normal
2,9,0.000643,0,0,0,0,0,67,abnormal
2,3.5,0,0,0,0,0,0,105,normal
2,6.5,0.000643,0,0,0,0,0,531,abnormal
3,2.333333,0.000643,0.000035,0,0,0,0,124,normal
2,3.5,0.000643,0,0,0,0,0,925,abnormal
3,4,0.000643,0.000866,0.000025,0,0,0,99,normal
2,7.5,0.000643,0,0,0,0,0,51,abnormal
2,5,0,0,0,0,0,0,94,normal
2,7.5,0.000643,0,0,0,0,0,2175,abnormal
2,7,0,0,0,0,0,0,78,normal
2,7.5,0.000643,0,0,0,0,0,72,abnormal
2,4.5,0,0,0,0,0,0,109,normal
2,7.5,0.000643,0,0,0,0,0,57,abnormal
2,8,0,0,0,0,0,0,86,normal
2,5.5,0.000643,0,0,0,0,0,421,abnormal
2,5.5,0,0,0,0,0,0,424,normal
3,8,0.000643,0,0,0,0,0,327,abnormal
2,4.5,0,0,0,0,0,0,140,normal
2,6,0.000643,0,0,0,0,0,84,abnormal
2,6.5,0,0,0,0,0,0,60,normal
2,8,0.000643,0,0,0,0,0,293,abnormal
3,3.666667,0.002571,0.002009,0.002035,0,0,0,74,normal
3,4.666667,0.030848,0.016694,0.010558,0,0,0,412,abnormal
2,5,0,0,0,0,0,0,66,normal
3,7.666667,0.007069,0,0,0,0,0,92,abnormal
2,7,0,0,0,0,0,0,60,normal
2,6.5,0.000643,0,0,0,0,0,491,abnormal
2,3.5,0,0,0,0,0,0,57,normal
3,4.666667,0.000643,0,0,0,0,0,76,abnormal
2,4,0,0,0,0,0,0,69,normal
3,5.333333,0.000643,0,0,0,0,0,535,abnormal
3,4.333333,0,0.00194,0,0,0,0,78,normal
2,6,0.000643,0,0,0,0,0,558,abnormal
2,5,0,0,0,0,0,0,78,normal
2,9,0.000643,0,0,0,0,0,394,abnormal
2,7.5,0,0,0,0,0,0,75,normal
2,6.5,0.000643,0,0,0,0,0,303,abnormal
2,8.5,0,0,0,0,0,0,47,normal
2,4.5,0.000643,0,0,0,0,0,275,abnormal
2,5,0,0,0,0,0,0,62,normal
2,5.5,0.000643,0,0,0,0,0,93,abnormal
2,7,0,0,0,0,0,0,63,normal
2,6.5,0.000643,0,0,0,0,0,70,abnormal
2,4,0,0,0,0,0,0,73,normal
2,8.5,0.000643,0,0,0,0,0,338,abnormal
2,5,0,0,0,0,0,0,82,normal
3,5.333333,0.000643,0,0,0,0,0,239,abnormal
2,4.5,0,0,0,0,0,0,92,normal
3,6,0.000643,0,0,0,0,0,274,abnormal
2,5.5,0,0,0,0,0,0,486,normal
3,5.666667,0.000643,0,0,0,0,0,379,abnormal
2,4,0,0,0,0,0,0,53,normal
2,3.5,0.000643,0,0,0,0,0,155,abnormal
2,2,0,0.000035,0,0,0,0,146,normal
9,3,0.000643,0,0,0,0,0,332,abnormal
2,4,0,0,0,0,0,0,77,normal
3,4.333333,0.000643,0,0,0,0,0,471,abnormal
2,9,0,0,0,0,0,0,53,normal
4,5,0.000643,0,0,0,0,0,356,abnormal
2,4,0,0,0,0,0,0,63,normal
2,3,0.000643,0,0,0,0,0,229,abnormal
2,4,0,0,0,0,0,0,59,normal
4,4,0.001928,0,0,0,0,0,324,abnormal
2,4,0,0,0,0,0,0,110,normal
2,12,0.000643,0,0,0,0,0,426,abnormal
2,5,0,0,0,0,0,0,93,normal
3,6,0.000643,0,0,0,0,0,361,abnormal
2,6,0.000643,0,0,0,0,0,48,normal
3,7.666667,0.000643,0,0,0,0,0,334,abnormal
2,5.5,0,0,0,0,0,0,70,normal
2,8,0.000643,0,0,0,0,0,407,abnormal
2,4,0,0,0,0,0,0,265,normal
2,9,0.000643,0,0,0,0,0,251,abnormal
2,7,0,0,0,0,0,0,69,normal
2,5,0.000643,0,0,0,0,0,419,abnormal
2,5,0,0,0,0,0,0,67,normal
3,4.666667,0.000643,0,0,0,0,0,393,abnormal
2,5,0,0,0,0,0,0,88,normal
3,4,0.000643,0,0,0,0,0,180,abnormal
2,5.5,0,0,0,0,0,0,158,normal
3,5.333333,0.000643,0,0,0,0,0,166,abnormal
2,5.5,0,0,0,0,0,0,404,normal
3,6,0.000643,0,0,0,0,0,83,abnormal
2,4,0,0,0,0,0,0,54,normal
3,7,0.003856,0.026149,0.000004,0,0,0,313,abnormal
2,4.5,0,0,0,0,0,0,79,normal
2,8.5,0.000643,0,0,0,0,0,286,abnormal
2,6.5,0,0,0,0,0,0,102,normal
3,4.333333,0.000643,0,0,0,0,0,1460,abnormal
2,5,0,0,0,0,0,0,49,normal
2,5,0.001285,0,0,0,0,0,440,abnormal
2,8.5,0,0,0,0,0,0,56,normal
5,3,0.030848,0.016694,0.010558,0,0,0,111,abnormal
2,5,0.000643,0,0,0,0,0,232,normal
2,7.5,0.000643,0,0,0,0,0,299,abnormal
2,4.5,0,0,0,0,0,0,430,normal
3,5.666667,0.030848,0.016694,0.010558,0,0,0,192,abnormal
2,3.5,0,0,0,0,0,0,70,normal
2,10.5,0.000643,0,0,0,0,0,428,abnormal
2,5.5,0,0,0,0,0,0,291,normal
2,9,0.000643,0,0,0,0,0,1542,abnormal
2,3,0,0,0,0,0,0,66,normal
2,8.5,0.000643,0,0,0,0,0,60,abnormal
2,5,0,0,0,0,0,0,229,normal
2,15.5,0.000643,0,0,0,0,0,69,abnormal
3,3.666667,0.001285,0.000381,0.000025,0,0,0,66,normal
2,9,0.000643,0,0,0,0,0,575,abnormal
2,4,0,0,0,0,0,0,73,normal
3,5.333333,0.001285,0.000104,0,0,0,0,431,abnormal
2,4,0,0,0,0,0,0,126,normal
4,3.75,0.001285,0.000035,0,0,0,0,737,abnormal
2,4,0,0,0,0,0,0,60,normal
3,10,0.003213,0,0,0,0,0,80,abnormal
2,6.5,0,0,0,0,0,0,299,normal
2,6,0.000643,0,0,0,0,0,291,abnormal
2,4,0,0,0,0,0,0,122,normal
2,7,0.000643,0,0,0,0,0,108,abnormal
2,7.5,0.001285,0.003256,0,0,0,0,76,normal
3,3,0.000643,0,0,0,0,0,81,abnormal
2,3,0,0,0,0,0,0,399,normal
2,3.5,0.000643,0,0,0,0,0,500,abnormal
2,2.5,0,0,0,0,0,0,446,normal
2,3,0.000643,0,0,0,0,0,488,abnormal
2,5.5,0,0,0,0,0,0,58,normal
4,5,0.001285,0.000381,0.000025,0,0,0,885,abnormal
2,5.5,0,0,0,0,0,0,103,normal
3,6,0.000643,0,0,0,0,0,599,abnormal
3,3.333333,0,0.00052,0.000021,0,0,0,65,normal
4,5.75,0.000643,0.000035,0,0,0,0,372,abnormal
2,3,0,0,0,0,0,0,443,normal
2,4,0.000643,0,0,0,0,0,360,abnormal
2,7,0,0,0,0,0,0,49,normal
2,6.5,0.000643,0,0,0,0,0,342,abnormal
3,2.666667,0.000643,0.001039,0.000013,0,0,0,420,normal
2,6,0.000643,0,0,0,0,0,300,abnormal
2,6,0,0,0,0,0,0,53,normal
2,8.5,0.000643,0,0,0,0,0,281,abnormal
3,3.666667,0,0,0,0,0,0,131,normal
2,4.5,0.000643,0,0,0,0,0,292,abnormal
2,6,0,0,0,0,0,0,93,normal
3,4.666667,0.000643,0,0,0,0,0,268,abnormal
2,4,0,0,0,0,0,0,1909,normal
2,8.5,0.000643,0,0,0,0,0,335,abnormal
2,3,0,0.000242,0.000004,0,0,0,70,normal
4,3.75,0.000643,0,0,0,0,0,395,abnormal
2,6,0,0,0,0,0,0,84,normal
2,5.5,0.000643,0,0,0,0,0,271,abnormal
2,6,0,0,0,0,0,0,54,normal
2,8.5,0.000643,0,0,0,0,0,415,abnormal
2,3,0,0,0,0,0,0,262,normal
2,6,0.000643,0,0,0,0,0,400,abnormal
3,3.666667,0,0.000208,0.00003,0,0,0,129,normal
3,5.666667,0.000643,0,0,0,0,0,81,abnormal
2,3.5,0,0,0,0,0,0,434,normal
3,3.666667,0.000643,0,0,0,0,0,372,abnormal
2,4,0,0,0,0,0,0,65,normal
3,5,0.000643,0,0,0,0,0,392,abnormal
2,5,0,0,0,0,0,0,288,normal
3,4.333333,0.000643,0,0,0,0,0,370,abnormal
3,3.666667,0,0.000381,0.000004,0,0,0,72,normal
3,3.333333,0.000643,0,0,0,0,0,474,abnormal
2,3,0,0,0,0,0,0,83,normal
5,5.6,0.001285,0,0,0,0,0,384,abnormal
2,6,0,0,0,0,0,0,87,normal
4,5.75,0.001285,0,0,0,0,0,429,abnormal
2,4.5,0,0,0,0,0,0,286,normal
3,9,0.000643,0,0,0,0,0,198,abnormal
2,4,0,0,0,0,0,0,69,normal
3,4,0.000643,0,0,0,0,0,477,abnormal
2,6,0,0,0,0,0,0,294,normal
2,4,0.000643,0,0,0,0,0,62,abnormal
2,5.5,0,0,0,0,0,0,63,normal
2,6.5,0.000643,0,0,0,0,0,312,abnormal
2,5,0,0,0,0,0,0,94,normal
6,5,0.030848,0.016694,0.010558,0,0,0,414,abnormal
2,4,0,0,0,0,0,0,99,normal
2,7,0.000643,0,0,0,0,0,581,abnormal
3,4.333333,0.030848,0.016694,0.010558,0,0,0,96,normal
3,5.333333,0.030848,0.016694,0.010558,0,0,0,390,abnormal
2,5,0,0,0,0,0,0,265,normal
3,4,0.000643,0,0,0,0,0,436,abnormal
3,6.333333,0,0,0,0,0,0,446,normal
2,6.5,0.000643,0,0,0,0,0,338,abnormal
2,6,0,0,0,0,0,0,62,normal
