@relation 'Reputation Site Dataset'

@attribute token_count numeric
@attribute avg_token_count numeric
@attribute SLD_URL_mal numeric
@attribute SLD_URL_phis numeric
@attribute SLD_URL_spam numeric
@attribute inbound_link_google numeric
@attribute inbound_link_yahoo numeric
@attribute inbound_link_bing numeric
@attribute lookup_time numeric
@attribute trust_score_1 numeric
@attribute trust_score_2 numeric
@attribute safety_score_1 numeric
@attribute safety_score_2 numeric
@attribute category_negative numeric
@attribute category_questionable numeric
@attribute category_neutral numeric
@attribute category_positive numeric
@attribute blacklist_mal numeric
@attribute blacklist_phis numeric
@attribute blacklist_scam numeric
@attribute blacklist_spam numeric
@attribute class {normal,abnormal}

@data
3,6,0.000643,0,0,0,0,0,302,2,14,8,7,3,0,0,0,0,0,0,0,abnormal
3,6.333333,0.000643,0,0,0,0,0,348,37,7,8,7,0,0,0,0,0,0,0,0,abnormal
3,5.333333,0.000643,0,0,0,0,0,311,2,15,5,7,4,0,0,0,0,0,0,0,abnormal
3,5.666667,0.000643,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
3,6.333333,0.000643,0,0,0,0,0,313,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
3,5.666667,0.000643,0,0,0,0,0,325,37,7,8,7,0,0,0,0,0,0,0,0,abnormal
3,6.333333,0.000643,0,0,0,0,0,318,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
3,6,0.000643,0,0,0,0,0,366,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
3,5.666667,0.000643,0,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
3,6,0.000643,0,0,0,0,0,328,50,5,8,7,0,0,0,0,0,0,0,0,abnormal
3,9.333333,0.000643,0,0,0,0,0,511,37,7,8,7,0,0,0,0,0,0,0,0,abnormal
2,6,0.000643,0,0,0,0,0,508,44,6,8,6,0,0,0,0,0,0,0,0,abnormal
3,4.333333,0.000643,0,0,0,0,0,347,37,7,8,7,0,0,0,0,0,0,0,0,abnormal
3,4.333333,0.000643,0,0,0,0,0,334,43,6,5,5,0,0,0,0,0,0,0,0,abnormal
3,5,0.000643,0,0,0,0,0,344,43,6,5,5,0,0,0,0,0,0,0,0,abnormal
3,7.333333,0.000643,0,0,0,0,0,635,43,6,5,5,0,0,0,0,0,0,0,0,abnormal
3,10.333333,0.000643,0,0,0,0,0,149,37,7,8,7,0,0,0,0,0,0,0,0,abnormal
3,4.333333,0.000643,0,0,0,0,0,585,37,7,8,7,0,0,0,0,0,0,0,0,abnormal
3,3.666667,0.000643,0,0,0,0,0,254,49,5,7,6,4,0,0,0,0,0,0,0,abnormal
3,4,0.000643,0,0,0,0,0,245,43,6,7,6,4,0,0,0,0,0,0,0,abnormal
3,5.666667,0.000643,0,0,0,0,0,347,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
3,5,0.000643,0,0,0,0,0,531,19,9,4,4,4,0,0,0,0,0,0,0,abnormal
3,5.333333,0.000643,0,0,0,0,0,69,37,7,8,7,0,0,0,0,0,0,0,0,abnormal
6,11.333333,0.001285,0,0,0,0,0,317,44,6,8,6,0,0,0,0,0,0,0,0,abnormal
3,4.333333,0.000643,0,0,0,0,0,456,37,7,8,7,0,0,0,0,0,0,0,0,abnormal
2,12.5,0.000643,0,0,0,0,0,130,12,11,7,7,11,0,0,0,0,0,0,0,abnormal
3,4.333333,0.000643,0,0,0,0,0,333,37,7,8,7,0,0,0,0,0,0,0,0,abnormal
3,4.333333,0.000643,0,0,0,0,0,407,37,7,8,7,0,0,0,0,0,0,0,0,abnormal
3,8.333333,0.000643,0,0,0,0,0,80,37,7,8,7,0,0,0,0,0,0,0,0,abnormal
6,11.333333,0.001285,0,0,0,0,0,375,13,11,4,6,11,0,0,0,0,0,0,0,abnormal
2,6.5,0.000643,0,0,0,0,0,251,35,7,6,6,8,0,0,0,0,0,0,0,abnormal
3,4.666667,0.000643,0,0,0,0,0,424,37,7,8,7,0,0,0,0,0,0,0,0,abnormal
3,8.333333,0.000643,0,0,0,0,0,80,37,7,8,7,0,0,0,0,0,0,0,0,abnormal
4,3.75,0.001285,0,0,0,0,0,193,19,9,2,8,0,0,0,0,0,0,0,0,abnormal
3,5.333333,0.000643,0,0,0,0,0,758,44,6,8,6,0,0,0,0,0,0,0,0,abnormal
2,7,0.000643,0,0,0,0,0,333,44,6,8,6,0,0,0,0,0,0,0,0,abnormal
2,5,0.000643,0,0,0,0,0,294,37,7,8,7,0,0,0,0,0,0,0,0,abnormal
3,8,0.000643,0,0,0,0,0,78,37,7,8,7,0,0,0,0,0,0,0,0,abnormal
2,4.5,0.000643,0,0,0,0,0,127,3,31,3,21,10,0,0,0,0,0,0,0,abnormal
3,5.333333,0.006427,0,0,0,0,0,266,44,6,8,6,0,0,0,0,0,0,0,0,abnormal
7,5.714286,0.000643,0,0,0,0,0,440,37,7,8,7,0,0,0,0,0,0,0,0,abnormal
3,3.333333,0.000643,0,0,0,0,0,285,42,6,4,5,7,0,0,0,0,0,0,0,abnormal
3,10.666667,0.000643,0,0,0,0,0,348,62,14,79,22,0,0,0,14,0,0,0,0,abnormal
2,4,0.000643,0,0,0,0,0,342,45,11,45,6,0,3,0,0,0,0,0,0,abnormal
3,6.333333,0.000643,0,0,0,0,0,134,9,11,3,7,37,0,0,0,0,0,0,0,abnormal
3,4.333333,0.000643,0,0,0,0,0,287,3,15,17,8,0,0,0,0,0,0,0,0,abnormal
2,10.5,0.000643,0,0,0,0,0,443,36,7,6,6,14,0,0,0,0,0,0,0,abnormal
3,5.333333,0.000643,0,0,0,0,0,262,44,6,8,6,0,0,0,0,0,0,0,0,abnormal
3,5,0.000643,0,0,0,0,0,113,50,3,0,0,3,0,0,0,1,0,0,0,abnormal
4,6.5,0.000643,0,0,0,0,0,82,9,35,4,13,0,0,0,0,0,0,0,0,abnormal
3,4.666667,0.030848,0.016694,0.010558,0,0,0,458,65,9,68,7,0,0,0,9,0,0,0,0,abnormal
4,3,0.000643,0,0,0,0,0,24006,3,13,2,7,0,0,0,0,0,0,0,0,abnormal
2,4,0.000643,0,0,0,0,0,64,13,10,0,0,29,0,0,0,1,0,0,0,abnormal
2,5.5,0.000643,0,0,0,0,0,268,35,7,6,6,8,0,0,0,0,0,0,0,abnormal
2,7.5,0.000643,0,0,0,0,0,502,35,7,6,6,8,0,0,0,0,0,0,0,abnormal
2,7.5,0.000643,0,0,0,0,0,409,44,6,8,6,0,0,0,0,0,0,0,0,abnormal
2,7,0.000643,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
2,7.5,0.000643,0,0,0,0,0,636,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
2,15,0.000643,0,0,0,0,0,302,19,9,0,0,0,0,0,0,0,0,0,0,abnormal
3,8,0.000643,0,0,0,0,0,553,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
2,4.5,0.000643,0,0,0,0,0,203,26,8,1,5,0,0,0,0,0,0,0,0,abnormal
6,5,0.00964,0.038167,0.00537,0,0,0,418,5,12,3,7,12,0,0,0,0,0,0,0,abnormal
2,6,0.000643,0,0,0,0,0,92,0,0,1,6,0,0,0,0,0,0,0,0,abnormal
2,5,0.000643,0,0,0,0,0,329,6,12,4,7,43,0,7,0,0,0,0,0,abnormal
2,7,0.000643,0,0,0,0,0,430,7,11,1,5,3,0,0,0,0,0,0,0,abnormal
3,4.666667,0.000643,0,0,0,0,0,345,7,11,0,0,3,0,0,0,1,0,0,0,abnormal
2,12,0.000643,0,0,0,0,0,64,26,8,1,5,0,0,0,0,0,0,0,0,abnormal
2,10,0.000643,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
2,6,0.000643,0,0,0,0,0,574,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
2,11,0.000643,0,0,0,0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
3,4.333333,0.000643,0,0,0,0,0,445,7,11,33,2,7,0,0,0,1,0,0,0,abnormal
2,4.5,0.000643,0,0,0,0,0,549,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
3,7,0.000643,0,0,0,0,0,24007,50,4,1,2,0,0,0,0,0,0,0,0,abnormal
3,8.666667,0.000643,0,0,0,0,0,13706,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
3,7.333333,0.000643,0,0,0,0,0,23218,50,4,0,0,0,0,0,0,0,0,0,0,abnormal
3,8.666667,0.000643,0,0,0,0,0,10934,19,9,0,0,0,0,0,0,0,0,0,0,abnormal
3,6.333333,0.000643,0,0,0,0,0,24008,50,2,0,0,3,0,0,0,0,0,0,0,abnormal
3,7.666667,0.042416,0,0,0,0,0,302,4,12,1,7,10,0,0,0,0,0,0,0,abnormal
2,6,0.000643,0,0,0,0,0,362,2,17,2,12,24,0,0,0,0,0,0,0,abnormal
2,5,0.000643,0,0,0,0,0,306,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
3,6,0.000643,0,0,0,0,0,269,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
2,4.5,0.000643,0,0,0,0,0,413,8,12,9,6,0,0,0,0,0,0,0,0,abnormal
2,3.5,0.000643,0,0,0,0,0,850,26,8,0,0,0,0,0,0,0,0,0,0,abnormal
3,3.333333,0.000643,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
2,9,0.000643,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
3,4,0.000643,0.000866,0.000025,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
3,7,0.000643,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
2,6.5,0.000643,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
2,7.5,0.001285,0,0,0,0,0,272,4,12,2,6,3,0,0,0,0,0,0,0,abnormal
3,6,0.030848,0.016694,0.010558,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
2,9,0.000643,0,0,0,0,0,2526,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
2,8.5,0.000643,0,0,0,0,0,243,41,6,1,6,4,0,0,0,0,0,0,0,abnormal
3,7.666667,0.000643,0,0,0,0,0,295,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
2,6.5,0.000643,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
2,4,0.000643,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
3,5.666667,0.000643,0,0,0,0,0,88,39,7,0,0,0,0,0,0,0,0,0,0,abnormal
3,5.333333,0.007712,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
2,9.5,0.001285,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
2,10,0.000643,0,0,0,0,0,425,3,17,3,13,46,0,0,0,0,0,0,0,abnormal
4,6.25,0.001928,0,0,0,0,0,291,62,6,58,3,3,0,4,48,0,0,0,0,abnormal
2,6.5,0.000643,0,0,0,0,0,340,50,2,0,0,18,0,0,0,0,0,0,0,abnormal
3,7.666667,0.007069,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
3,8,0.000643,0,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
3,7.666667,0.000643,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
2,10,0.000643,0,0,0,0,0,234,26,8,0,0,0,0,0,0,0,0,0,0,abnormal
3,3,0.000643,0,0,0,0,0,515,19,9,0,0,47,0,0,0,1,0,0,0,abnormal
2,4.5,0.000643,0,0,0,0,0,334,42,6,0,0,11,0,0,0,1,0,0,0,abnormal
2,6,0.000643,0,0,0,0,0,373,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
3,5.333333,0.006427,0,0,0,0,0,1093,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
3,4.666667,0.000643,0,0,0,0,0,353,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
3,7.666667,0.000643,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
3,5.333333,0.000643,0,0,0,0,0,102,2,13,1,7,12,0,0,0,0,0,0,0,abnormal
5,3.2,0.000643,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
3,5.333333,0.030848,0.016694,0.010558,0,0,0,3195,8,11,1,7,45,0,0,0,0,0,0,0,abnormal
2,7,0.000643,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
2,14,0.000643,0,0,0,0,0,687,19,9,0,0,0,0,0,0,0,0,0,0,abnormal
4,4.25,0.001285,0.000381,0.000025,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
3,4,0.000643,0,0,0,0,0,344,3,14,2,7,35,0,0,0,0,0,0,0,abnormal
2,2.5,0.000643,0,0,0,0,0,418,8,11,1,8,11,0,0,0,0,0,0,0,abnormal
3,3,0.000643,0,0,0,0,0,276,7,11,2,7,3,0,0,0,0,0,0,0,abnormal
2,7.5,0.000643,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
3,6.333333,0.003856,0.026149,0.000004,0,0,0,343,41,6,1,7,0,0,0,0,0,0,0,0,abnormal
3,4.333333,0.002571,0.002009,0.002035,0,0,0,486,4,12,1,6,4,0,0,0,0,0,0,0,abnormal
4,5,0.001285,0,0,0,0,0,94,5,12,3,7,4,0,0,0,0,0,0,0,abnormal
2,11,0.000643,0,0,0,0,0,374,35,7,14,3,6,0,0,0,0,0,0,0,abnormal
2,9.5,0.000643,0,0,0,0,0,50,4,12,1,7,3,0,0,0,0,0,0,0,abnormal
3,5.666667,0.000643,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
2,13.5,0.000643,0,0,0,0,0,493,19,9,0,0,27,0,0,0,0,0,0,0,abnormal
2,6.5,0.000643,0,0,0,0,0,644,3,13,1,9,29,0,0,0,0,0,0,0,abnormal
2,8.5,0.000643,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
5,4.6,0.000643,0,0,0,0,0,590,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
3,6,0.030848,0.016694,0.010558,0,0,0,419,26,8,0,0,0,0,0,0,0,0,0,0,abnormal
2,6.5,0.000643,0,0,0,0,0,555,26,8,0,0,26,0,0,0,0,0,0,0,abnormal
4,5.25,0.000643,0,0,0,0,0,626,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
2,9,0.000643,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
2,6.5,0.000643,0,0,0,0,0,665,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
2,3.5,0.000643,0,0,0,0,0,677,49,5,0,0,0,0,0,0,0,0,0,0,abnormal
2,7.5,0.000643,0,0,0,0,0,75,0,0,1,7,3,0,0,0,0,0,0,0,abnormal
2,7.5,0.000643,0,0,0,0,0,2104,34,7,1,6,4,0,0,0,1,0,0,0,abnormal
2,7.5,0.000643,0,0,0,0,0,102,0,0,1,7,3,0,0,0,0,0,0,0,abnormal
2,7.5,0.000643,0,0,0,0,0,83,0,0,1,7,4,0,0,0,0,0,0,0,abnormal
2,5.5,0.000643,0,0,0,0,0,703,13,10,3,7,0,0,0,0,0,0,0,0,abnormal
3,8,0.000643,0,0,0,0,0,492,42,6,0,0,10,0,0,0,1,0,0,0,abnormal
2,6,0.000643,0,0,0,0,0,52,1,14,1,6,9,0,0,0,0,0,0,0,abnormal
2,8,0.000643,0,0,0,0,0,298,2,13,1,8,3,0,0,0,0,0,0,0,abnormal
3,4.666667,0.030848,0.016694,0.010558,0,0,0,370,7,11,2,7,18,0,0,0,0,0,0,0,abnormal
3,7.666667,0.007069,0,0,0,0,0,107,26,8,0,0,14,0,0,0,0,0,0,0,abnormal
2,6.5,0.000643,0,0,0,0,0,320,2,13,2,7,28,0,0,0,0,0,0,0,abnormal
3,4.666667,0.000643,0,0,0,0,0,363,36,7,1,7,8,0,0,0,0,0,0,0,abnormal
3,5.333333,0.000643,0,0,0,0,0,601,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
2,6,0.000643,0,0,0,0,0,769,19,9,0,0,0,0,0,0,0,0,0,0,abnormal
2,9,0.000643,0,0,0,0,0,335,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
2,6.5,0.000643,0,0,0,0,0,504,7,12,2,8,56,0,5,0,0,0,0,0,abnormal
2,4.5,0.000643,0,0,0,0,0,1288,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
2,5.5,0.000643,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
2,6.5,0.000643,0,0,0,0,0,103,50,3,12,3,13,0,0,0,0,0,0,0,abnormal
2,8.5,0.000643,0,0,0,0,0,581,3,24,4,17,12,0,0,0,0,0,0,0,abnormal
3,5.333333,0.000643,0,0,0,0,0,259,5,12,3,7,11,0,0,0,0,0,0,0,abnormal
3,6,0.000643,0,0,0,0,0,287,5,12,3,7,11,0,0,0,0,0,0,0,abnormal
3,5.666667,0.000643,0,0,0,0,0,380,63,4,95,4,0,0,0,4,0,0,0,0,abnormal
2,3.5,0.000643,0,0,0,0,0,195,16,14,0,0,3,0,0,0,0,0,0,0,abnormal
9,3,0.000643,0,0,0,0,0,274,5,12,3,7,0,0,0,0,0,0,0,0,abnormal
3,4.333333,0.000643,0,0,0,0,0,2878,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
4,5,0.000643,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
2,3,0.000643,0,0,0,0,0,240,26,8,0,0,37,0,0,0,0,0,0,0,abnormal
4,4,0.001928,0,0,0,0,0,327,19,9,58,3,7,5,4,0,0,0,0,0,abnormal
2,12,0.000643,0,0,0,0,0,590,8,11,2,7,28,0,0,0,0,0,0,0,abnormal
3,6,0.000643,0,0,0,0,0,286,5,12,3,7,14,0,0,0,0,0,0,0,abnormal
3,7.666667,0.000643,0,0,0,0,0,282,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
2,8,0.000643,0,0,0,0,0,323,5,12,2,9,37,0,0,0,0,0,0,0,abnormal
2,9,0.000643,0,0,0,0,0,252,5,12,2,9,37,0,0,0,0,0,0,0,abnormal
2,5,0.000643,0,0,0,0,0,458,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
3,4.666667,0.000643,0,0,0,0,0,651,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
3,4,0.000643,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
3,5.333333,0.000643,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
3,6,0.000643,0,0,0,0,0,66,1,14,0,0,4,4,0,0,0,0,0,0,abnormal
3,7,0.003856,0.026149,0.000004,0,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
2,8.5,0.000643,0,0,0,0,0,529,3,13,1,9,29,0,0,0,0,0,0,0,abnormal
3,4.333333,0.000643,0,0,0,0,0,956,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
2,5,0.001285,0,0,0,0,0,624,50,3,7,3,3,0,0,0,0,0,0,0,abnormal
5,3,0.030848,0.016694,0.010558,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
2,7.5,0.000643,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
3,5.666667,0.030848,0.016694,0.010558,0,0,0,177,50,2,0,0,0,0,0,0,0,0,0,0,abnormal
2,10.5,0.000643,0,0,0,0,0,458,34,7,1,7,0,0,0,0,0,0,0,0,abnormal
2,9,0.000643,0,0,0,0,0,351,19,9,0,0,0,0,0,0,0,0,0,0,abnormal
2,8.5,0.000643,0,0,0,0,0,85,5,12,3,7,0,0,0,0,0,0,0,0,abnormal
2,15.5,0.000643,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
2,9,0.000643,0,0,0,0,0,572,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
3,5.333333,0.001285,0.000104,0,0,0,0,409,55,11,66,9,11,45,0,0,0,0,0,0,abnormal
4,3.75,0.001285,0.000035,0,0,0,0,770,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
3,10,0.003213,0,0,0,0,0,73,26,8,0,0,10,0,0,0,0,0,0,0,abnormal
2,6,0.000643,0,0,0,0,0,267,26,8,0,0,0,0,0,0,0,0,0,0,abnormal
2,7,0.000643,0,0,0,0,0,136,37,7,8,4,0,0,0,0,0,0,0,0,abnormal
3,3,0.000643,0,0,0,0,0,100,1,14,1,6,12,7,0,0,0,0,0,0,abnormal
2,3.5,0.000643,0,0,0,0,0,335,13,10,2,7,0,0,0,0,0,0,0,0,abnormal
2,3,0.000643,0,0,0,0,0,401,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
4,5,0.001285,0.000381,0.000025,0,0,0,864,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
3,6,0.000643,0,0,0,0,0,631,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
4,5.75,0.000643,0.000035,0,0,0,0,343,26,8,68,4,8,0,0,0,0,0,0,0,abnormal
2,4,0.000643,0,0,0,0,0,260,27,31,26,28,18,0,0,0,0,0,0,0,abnormal
2,6.5,0.000643,0,0,0,0,0,341,31,28,21,27,6,0,0,0,0,0,0,0,abnormal
2,6,0.000643,0,0,0,0,0,292,24,31,31,9,0,0,0,0,0,0,0,0,abnormal
2,8.5,0.000643,0,0,0,0,0,478,5,14,17,7,3,20,0,0,0,0,0,0,abnormal
2,4.5,0.000643,0,0,0,0,0,361,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
3,4.666667,0.000643,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
2,8.5,0.000643,0,0,0,0,0,265,2,13,1,7,23,0,0,0,0,0,0,0,abnormal
4,3.75,0.000643,0,0,0,0,0,383,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
2,5.5,0.000643,0,0,0,0,0,306,50,2,0,0,0,0,0,0,0,0,0,0,abnormal
2,8.5,0.000643,0,0,0,0,0,610,34,7,3,5,3,0,0,0,0,0,0,0,abnormal
2,6,0.000643,0,0,0,0,0,411,50,4,8,4,0,0,0,0,0,0,0,0,abnormal
3,5.666667,0.000643,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
3,3.666667,0.000643,0,0,0,0,0,1956,37,7,8,3,0,0,0,0,0,0,0,0,abnormal
3,5,0.000643,0,0,0,0,0,637,7,11,5,6,0,0,0,0,0,0,0,0,abnormal
3,4.333333,0.000643,0,0,0,0,0,389,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
3,3.333333,0.000643,0,0,0,0,0,735,0,0,0,0,0,0,0,0,0,0,0,0,abnormal
5,5.6,0.001285,0,0,0,0,0,463,60,2,95,2,0,0,0,0,0,0,0,0,abnormal
