@relation 'Reputation Site Dataset'

@attribute trust_score_1 numeric
@attribute trust_score_2 numeric
@attribute safety_score_1 numeric
@attribute safety_score_2 numeric
@attribute category_negative numeric
@attribute category_questionable numeric
@attribute category_neutral numeric
@attribute category_positive numeric
@attribute blacklist_mal numeric
@attribute blacklist_phis numeric
@attribute blacklist_scam numeric
@attribute blacklist_spam numeric
@attribute class {malware,phishing,spamming}

@data
0,0,0,0,0,0,0,0,0,0,0,0,malware
7,11,1,7,0,0,0,0,0,0,0,0,malware
19,9,0,0,0,0,0,0,0,0,0,0,malware
4,12,1,7,3,0,0,0,0,0,0,0,malware
13,10,4,7,4,0,0,0,0,0,0,0,malware
0,0,0,0,0,0,0,0,0,0,0,0,malware
26,8,0,0,10,0,0,0,0,0,0,0,malware
26,8,67,6,23,21,0,0,0,0,0,0,malware
50,2,0,0,0,0,0,0,0,0,0,0,malware
35,7,0,0,6,0,0,0,0,0,0,0,malware
26,8,0,0,0,0,0,0,0,0,0,0,malware
0,0,0,0,0,0,0,0,0,0,0,0,malware
0,0,0,0,0,0,0,0,0,0,0,0,malware
0,0,0,0,0,0,0,0,0,0,0,0,malware
0,0,0,0,0,0,0,0,0,0,0,0,malware
19,9,0,0,5,0,0,0,0,0,0,0,malware
19,9,0,0,0,0,0,0,0,0,0,0,malware
3,13,11,6,4,0,0,0,0,0,0,0,malware
86,23,85,21,0,0,0,49,0,0,0,0,malware
61,6,0,0,0,0,0,6,0,0,0,0,malware
0,0,0,0,0,0,0,0,0,0,0,0,malware
3,13,1,7,32,8,13,0,0,0,0,0,malware
24,11,27,4,13,0,0,0,0,0,0,0,malware
0,0,0,0,0,0,0,0,0,0,0,0,malware
7,11,2,7,0,0,0,0,0,0,0,0,malware
47,7,44,3,0,0,0,0,0,0,0,0,malware
26,8,0,0,14,0,0,0,0,0,0,0,malware
0,0,0,0,0,0,0,0,0,0,0,0,malware
5,12,2,8,0,0,0,0,0,0,0,0,malware
42,6,1,7,0,0,0,0,0,0,0,0,malware
50,15,55,4,25,0,0,0,0,0,0,0,malware
50,4,26,2,21,0,0,0,0,0,0,0,malware
0,0,0,0,0,0,0,0,0,0,0,0,malware
0,0,0,0,0,0,0,0,0,0,0,0,malware
0,0,0,0,0,0,0,0,0,0,0,0,malware
5,13,2,6,4,0,0,0,0,0,0,0,malware
0,0,0,0,0,0,0,0,0,0,0,0,malware
0,0,0,0,0,0,0,0,0,0,0,0,malware
26,8,0,0,0,0,0,0,0,0,0,0,malware
0,0,0,0,0,0,0,0,0,0,0,0,malware
0,0,0,0,0,0,0,0,0,0,0,0,malware
0,0,0,0,0,0,0,0,0,0,0,0,malware
50,3,0,0,3,0,0,0,0,0,0,0,malware
0,0,0,0,0,0,0,0,0,0,0,0,malware
34,7,0,0,5,0,0,0,1,0,0,0,malware
0,0,0,0,0,0,0,0,0,0,0,0,malware
0,0,0,0,0,0,0,0,0,0,0,0,malware
0,0,0,0,0,0,0,0,0,0,0,0,malware
34,7,0,0,0,0,0,0,1,0,0,0,malware
0,0,0,0,0,0,0,0,0,0,0,0,malware
8,11,11,6,0,0,0,0,0,0,0,0,malware
42,6,2,4,0,0,0,0,0,0,0,0,malware
50,2,0,0,0,0,0,0,0,0,0,0,malware
5,12,3,8,62,0,0,0,0,0,0,0,malware
0,0,0,0,0,0,0,0,0,0,0,0,malware
0,0,0,0,0,0,0,0,0,0,0,0,malware
50,4,26,2,11,43,0,0,0,0,0,0,malware
0,0,0,0,0,0,0,0,0,0,0,0,malware
26,8,0,0,19,0,0,0,0,0,0,0,malware
0,0,0,0,0,0,0,0,0,0,0,0,malware
7,11,2,7,9,0,0,0,0,0,0,0,malware
0,0,0,0,0,0,0,0,0,0,0,0,malware
0,0,0,0,0,0,0,0,0,0,0,0,malware
12,10,0,0,3,0,0,0,0,0,0,0,malware
0,0,0,0,0,0,0,0,0,0,0,0,malware
0,0,0,0,0,0,0,0,0,0,0,0,malware
0,0,0,0,0,0,0,0,0,0,0,0,malware
26,8,0,0,5,0,0,0,0,0,0,0,malware
0,0,0,0,0,0,0,0,0,0,0,0,malware
4,12,2,7,0,0,0,0,0,0,0,0,malware
50,2,0,0,0,0,0,0,0,0,0,0,malware
4,12,1,8,0,0,0,0,0,0,0,0,malware
50,3,0,0,0,0,0,0,0,0,0,0,malware
0,0,0,0,0,0,0,0,0,0,0,0,malware
0,0,0,0,0,0,0,0,0,0,0,0,malware
0,0,0,0,0,0,0,0,0,0,0,0,malware
1,15,1,13,4,0,0,0,0,0,0,0,malware
5,12,3,7,0,0,0,0,0,0,0,0,malware
0,0,0,0,0,0,0,0,0,0,0,0,malware
0,0,0,0,0,0,0,0,0,0,0,0,malware
0,0,1,6,0,0,0,0,0,0,0,0,malware
1,14,1,7,0,0,0,0,0,0,0,0,malware
0,0,1,7,0,0,0,0,0,0,0,0,malware
16,10,7,7,18,0,0,0,0,0,0,0,malware
35,7,0,0,8,0,0,0,0,0,0,0,malware
59,3,61,4,0,0,0,0,0,0,0,0,malware
0,0,0,0,0,0,0,0,0,0,0,0,malware
38,7,0,0,5,3,0,0,0,0,0,0,malware
4,12,1,7,19,0,0,0,0,0,0,0,malware
8,12,6,7,65,0,7,0,0,0,0,0,malware
0,0,1,7,0,0,0,0,0,0,0,0,malware
0,0,1,7,0,0,0,0,0,0,0,0,malware
0,0,1,7,0,0,0,0,0,0,0,0,malware
0,0,0,0,0,0,0,0,0,0,0,0,malware
34,7,1,7,0,0,0,0,0,0,0,0,malware
26,8,0,0,0,0,0,0,0,0,0,0,malware
0,0,0,0,0,0,0,0,0,0,0,0,malware
0,0,0,0,0,0,0,0,0,0,0,0,malware
3,13,2,7,45,0,0,0,0,0,0,0,malware
8,11,3,7,0,0,0,0,0,0,0,0,malware
34,7,1,7,21,0,0,0,0,0,0,0,malware
15,35,9,11,37,0,0,0,0,0,0,0,malware
18,31,14,33,0,0,0,0,0,0,0,0,malware
5,13,1,6,0,0,0,0,0,0,0,0,malware
0,0,0,0,0,0,0,0,0,0,0,0,malware
0,0,0,0,0,0,0,0,0,0,0,0,malware
0,0,0,0,0,0,0,0,0,0,0,0,malware
0,0,0,0,0,0,0,0,0,0,0,0,malware
0,0,0,0,0,0,0,0,0,0,0,0,malware
0,0,0,0,0,0,0,0,0,0,0,0,malware
50,2,0,0,0,0,0,0,0,0,0,0,malware
14,10,3,5,4,0,0,0,0,0,0,0,malware
26,8,0,0,0,0,0,0,0,0,0,0,malware
41,6,1,5,0,0,0,0,0,0,0,0,malware
0,0,0,0,0,0,0,0,0,0,0,0,malware
19,9,0,0,0,0,0,0,0,0,0,0,malware
0,0,0,0,0,0,0,0,0,0,0,0,malware
19,9,0,0,27,0,0,0,1,0,0,0,malware
50,4,0,0,3,0,0,0,1,0,0,0,malware
2,13,1,8,0,0,0,0,0,0,0,0,malware
4,12,8,6,3,0,0,0,0,0,0,0,malware
26,8,0,0,0,0,0,0,0,0,0,0,malware
0,0,0,0,0,0,0,0,0,0,0,0,malware
26,8,0,0,5,0,0,0,0,0,0,0,malware
0,0,0,0,0,0,0,0,0,0,0,0,malware
0,0,0,0,0,0,0,0,0,0,0,0,malware
