@relation 'Reputation Site Dataset'

@attribute token_count numeric
@attribute avg_token_count numeric
@attribute SLD_URL_mal numeric
@attribute SLD_URL_phis numeric
@attribute SLD_URL_spam numeric
@attribute inbound_link_google numeric
@attribute inbound_link_yahoo numeric
@attribute inbound_link_bing numeric
@attribute lookup_time numeric
@attribute class {malware,phishing,spamming}

@data
3,6,0.000643,0,0,0,0,0,303,malware
2,5.5,0.000643,0,0,0,0,0,255,malware
2,8.5,0.000643,0,0,0,0,0,653,malware
3,3,0.000643,0,0,0,0,0,56,malware
3,4.333333,0.000643,0,0,0,0,0,703,malware
3,3,0.000643,0,0,0,0,0,321,malware
2,7,0.000643,0,0,0,0,0,292,malware
2,8,0.000643,0,0,0,0,0,90,malware
2,7.5,0.000643,0,0,0,0,0,58,malware
3,4.333333,0.000643,0,0,0,0,0,260,malware
2,3.5,0.000643,0,0,0,0,0,4946,malware
3,7,0.000643,0,0,0,0,0,84,malware
2,10.5,0.000643,0,0,0,0,0,272,malware
2,10.5,0.000643,0,0,0,0,0,287,malware
2,8,0.000643,0,0,0,0,0,337,malware
3,5,0.000643,0.000035,0,0,0,0,399,malware
2,6,0.000643,0,0,0,0,0,318,malware
3,5,0.000643,0,0,0,0,0,85,malware
3,4,0.030848,0.016694,0.010558,0,0,0,381,malware
2,5.5,0.000643,0,0,0,0,0,54,malware
2,7.5,0.000643,0,0,0,0,0,282,malware
2,4.5,0.000643,0,0,0,0,0,353,malware
2,10.5,0.000643,0,0,0,0,0,2119,malware
2,10.5,0.000643,0,0,0,0,0,2130,malware
2,10.5,0.000643,0,0,0,0,0,66,malware
2,5,0.000643,0,0,0,0,0,506,malware
2,7,0.000643,0,0,0,0,0,312,malware
2,6.5,0.000643,0,0,0,0,0,1494,malware
2,9.5,0.000643,0,0,0,0,0,260,malware
2,8,0.000643,0,0,0,0,0,67,malware
3,6,0.000643,0,0,0,0,0,258,malware
4,5.25,0.000643,0,0,0,0,0,392,malware
3,6.333333,0.000643,0.000035,0,0,0,0,476,malware
3,5.333333,0.001285,0,0,0,0,0,553,malware
2,6.5,0.000643,0,0,0,0,0,2147,malware
4,3.5,0.000643,0,0,0,0,0,1138,malware
3,5.333333,0.000643,0,0,0,0,0,106,malware
2,5.5,0.000643,0,0,0,0,0,347,malware
2,5,0.000643,0,0,0,0,0,58,malware
2,9.5,0.000643,0,0,0,0,0,353,malware
2,3.5,0.000643,0,0,0,0,0,156,malware
3,4.333333,0.000643,0,0,0,0,0,441,malware
2,7,0.000643,0,0,0,0,0,113,malware
2,12,0.000643,0,0,0,0,0,324,malware
2,10.5,0.000643,0,0,0,0,0,325,malware
2,10,0.000643,0,0,0,0,0,282,malware
3,3.666667,0.000643,0,0,0,0,0,287,malware
2,8,0.000643,0,0,0,0,0,295,malware
2,6.5,0.000643,0,0,0,0,0,52,malware
3,5.666667,0.000643,0,0,0,0,0,845,malware
3,3.666667,0.000643,0,0,0,0,0,1484,malware
2,6.5,0.000643,0,0,0,0,0,569,malware
2,6.5,0.000643,0,0,0,0,0,303,malware
3,10.666667,0.001928,0,0,0,0,0,156,malware
2,6,0.000643,0,0,0,0,0,392,malware
4,4.25,0.030848,0.016694,0.010558,0,0,0,70,malware
2,6,0.000643,0,0,0,0,0,57,malware
3,5.666667,0.000643,0,0,0,0,0,553,malware
2,9,0.001285,0,0,0,0,0,440,malware
3,5.333333,0.007712,0,0,0,0,0,80,malware
2,6,0.000643,0,0,0,0,0,354,malware
3,8.333333,0.005784,0,0,0,0,0,74,malware
3,8.333333,0.005784,0,0,0,0,0,75,malware
3,4.333333,0.000643,0,0,0,0,0,592,malware
3,7.666667,0.000643,0,0,0,0,0,401,malware
3,4,0.000643,0,0,0,0,0,24007,malware
2,5.5,0.000643,0,0,0,0,0,182,malware
2,10,0.000643,0,0,0,0,0,59,malware
2,8,0.000643,0,0,0,0,0,57,malware
2,5,0.000643,0,0,0,0,0,50,malware
2,12,0.000643,0,0,0,0,0,369,malware
3,6,0.000643,0,0,0,0,0,92,malware
3,5,0.003856,0.026149,0.000004,0,0,0,299,malware
3,5,0.000643,0,0,0,0,0,311,malware
3,4.333333,0.000643,0,0,0,0,0,60,malware
2,8.5,0.000643,0,0,0,0,0,350,malware
2,4.5,0.000643,0,0,0,0,0,1559,malware
3,4,0.003213,0.002251,0,0,0,0,256,malware
5,5.4,0.008355,0,0,0,0,0,139,malware
3,4,0.000643,0,0,0,0,0,303,malware
3,4.666667,0.000643,0,0,0,0,0,1007,malware
2,10,0.000643,0,0,0,0,0,471,malware
2,5.5,0.000643,0,0,0,0,0,426,malware
