@relation 'Reputation Site Dataset'

@attribute token_count numeric
@attribute avg_token_count numeric
@attribute SLD_URL_mal numeric
@attribute SLD_URL_phis numeric
@attribute SLD_URL_spam numeric
@attribute inbound_link_google numeric
@attribute inbound_link_yahoo numeric
@attribute inbound_link_bing numeric
@attribute lookup_time numeric
@attribute trust_score_1 numeric
@attribute trust_score_2 numeric
@attribute safety_score_1 numeric
@attribute safety_score_2 numeric
@attribute category_negative numeric
@attribute category_questionable numeric
@attribute category_neutral numeric
@attribute category_positive numeric
@attribute blacklist_mal numeric
@attribute blacklist_phis numeric
@attribute blacklist_scam numeric
@attribute blacklist_spam numeric
@attribute class {malware,phishing,spamming}

@data
2,13.5,0.000643,0,0,0,0,0,493,19,9,0,0,27,0,0,0,0,0,0,0,malware
2,6.5,0.000643,0,0,0,0,0,644,3,13,1,9,29,0,0,0,0,0,0,0,malware
2,8.5,0.000643,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,malware
5,4.6,0.000643,0,0,0,0,0,590,0,0,0,0,0,0,0,0,0,0,0,0,malware
3,6,0.030848,0.016694,0.010558,0,0,0,419,26,8,0,0,0,0,0,0,0,0,0,0,malware
2,6.5,0.000643,0,0,0,0,0,555,26,8,0,0,26,0,0,0,0,0,0,0,malware
4,5.25,0.000643,0,0,0,0,0,626,0,0,0,0,0,0,0,0,0,0,0,0,malware
2,9,0.000643,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0,0,0,0,malware
2,6.5,0.000643,0,0,0,0,0,665,0,0,0,0,0,0,0,0,0,0,0,0,malware
2,3.5,0.000643,0,0,0,0,0,677,49,5,0,0,0,0,0,0,0,0,0,0,malware
2,7.5,0.000643,0,0,0,0,0,75,0,0,1,7,3,0,0,0,0,0,0,0,malware
2,7.5,0.000643,0,0,0,0,0,2104,34,7,1,6,4,0,0,0,1,0,0,0,malware
2,7.5,0.000643,0,0,0,0,0,102,0,0,1,7,3,0,0,0,0,0,0,0,malware
2,7.5,0.000643,0,0,0,0,0,83,0,0,1,7,4,0,0,0,0,0,0,0,malware
2,5.5,0.000643,0,0,0,0,0,703,13,10,3,7,0,0,0,0,0,0,0,0,malware
3,8,0.000643,0,0,0,0,0,492,42,6,0,0,10,0,0,0,1,0,0,0,malware
2,6,0.000643,0,0,0,0,0,52,1,14,1,6,9,0,0,0,0,0,0,0,malware
2,8,0.000643,0,0,0,0,0,298,2,13,1,8,3,0,0,0,0,0,0,0,malware
3,4.666667,0.030848,0.016694,0.010558,0,0,0,370,7,11,2,7,18,0,0,0,0,0,0,0,malware
3,7.666667,0.007069,0,0,0,0,0,107,26,8,0,0,14,0,0,0,0,0,0,0,malware
2,6.5,0.000643,0,0,0,0,0,320,2,13,2,7,28,0,0,0,0,0,0,0,malware
3,4.666667,0.000643,0,0,0,0,0,363,36,7,1,7,8,0,0,0,0,0,0,0,malware
3,5.333333,0.000643,0,0,0,0,0,601,0,0,0,0,0,0,0,0,0,0,0,0,malware
2,6,0.000643,0,0,0,0,0,769,19,9,0,0,0,0,0,0,0,0,0,0,malware
2,9,0.000643,0,0,0,0,0,335,0,0,0,0,0,0,0,0,0,0,0,0,malware
2,6.5,0.000643,0,0,0,0,0,504,7,12,2,8,56,0,5,0,0,0,0,0,malware
2,4.5,0.000643,0,0,0,0,0,1288,0,0,0,0,0,0,0,0,0,0,0,0,malware
2,5.5,0.000643,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,malware
2,6.5,0.000643,0,0,0,0,0,103,50,3,12,3,13,0,0,0,0,0,0,0,malware
2,8.5,0.000643,0,0,0,0,0,581,3,24,4,17,12,0,0,0,0,0,0,0,malware
3,5.333333,0.000643,0,0,0,0,0,259,5,12,3,7,11,0,0,0,0,0,0,0,malware
3,6,0.000643,0,0,0,0,0,287,5,12,3,7,11,0,0,0,0,0,0,0,malware
3,5.666667,0.000643,0,0,0,0,0,380,63,4,95,4,0,0,0,4,0,0,0,0,malware
2,3.5,0.000643,0,0,0,0,0,195,16,14,0,0,3,0,0,0,0,0,0,0,malware
9,3,0.000643,0,0,0,0,0,274,5,12,3,7,0,0,0,0,0,0,0,0,malware
3,4.333333,0.000643,0,0,0,0,0,2878,0,0,0,0,0,0,0,0,0,0,0,0,malware
4,5,0.000643,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,malware
2,3,0.000643,0,0,0,0,0,240,26,8,0,0,37,0,0,0,0,0,0,0,malware
4,4,0.001928,0,0,0,0,0,327,19,9,58,3,7,5,4,0,0,0,0,0,malware
2,12,0.000643,0,0,0,0,0,590,8,11,2,7,28,0,0,0,0,0,0,0,malware
3,6,0.000643,0,0,0,0,0,286,5,12,3,7,14,0,0,0,0,0,0,0,malware
3,7.666667,0.000643,0,0,0,0,0,282,0,0,0,0,0,0,0,0,0,0,0,0,malware
2,8,0.000643,0,0,0,0,0,323,5,12,2,9,37,0,0,0,0,0,0,0,malware
2,9,0.000643,0,0,0,0,0,252,5,12,2,9,37,0,0,0,0,0,0,0,malware
2,5,0.000643,0,0,0,0,0,458,0,0,0,0,0,0,0,0,0,0,0,0,malware
3,4.666667,0.000643,0,0,0,0,0,651,0,0,0,0,0,0,0,0,0,0,0,0,malware
3,4,0.000643,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,malware
3,5.333333,0.000643,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,malware
3,6,0.000643,0,0,0,0,0,66,1,14,0,0,4,4,0,0,0,0,0,0,malware
3,7,0.003856,0.026149,0.000004,0,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,malware
2,8.5,0.000643,0,0,0,0,0,529,3,13,1,9,29,0,0,0,0,0,0,0,malware
3,4.333333,0.000643,0,0,0,0,0,956,0,0,0,0,0,0,0,0,0,0,0,0,malware
2,5,0.001285,0,0,0,0,0,624,50,3,7,3,3,0,0,0,0,0,0,0,malware
5,3,0.030848,0.016694,0.010558,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,malware
2,7.5,0.000643,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,malware
3,5.666667,0.030848,0.016694,0.010558,0,0,0,177,50,2,0,0,0,0,0,0,0,0,0,0,malware
2,10.5,0.000643,0,0,0,0,0,458,34,7,1,7,0,0,0,0,0,0,0,0,malware
2,9,0.000643,0,0,0,0,0,351,19,9,0,0,0,0,0,0,0,0,0,0,malware
2,8.5,0.000643,0,0,0,0,0,85,5,12,3,7,0,0,0,0,0,0,0,0,malware
2,15.5,0.000643,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,malware
2,9,0.000643,0,0,0,0,0,572,0,0,0,0,0,0,0,0,0,0,0,0,malware
3,5.333333,0.001285,0.000104,0,0,0,0,409,55,11,66,9,11,45,0,0,0,0,0,0,malware
4,3.75,0.001285,0.000035,0,0,0,0,770,0,0,0,0,0,0,0,0,0,0,0,0,malware
3,10,0.003213,0,0,0,0,0,73,26,8,0,0,10,0,0,0,0,0,0,0,malware
2,6,0.000643,0,0,0,0,0,267,26,8,0,0,0,0,0,0,0,0,0,0,malware
2,7,0.000643,0,0,0,0,0,136,37,7,8,4,0,0,0,0,0,0,0,0,malware
3,3,0.000643,0,0,0,0,0,100,1,14,1,6,12,7,0,0,0,0,0,0,malware
2,3.5,0.000643,0,0,0,0,0,335,13,10,2,7,0,0,0,0,0,0,0,0,malware
2,3,0.000643,0,0,0,0,0,401,0,0,0,0,0,0,0,0,0,0,0,0,malware
4,5,0.001285,0.000381,0.000025,0,0,0,864,0,0,0,0,0,0,0,0,0,0,0,0,malware
3,6,0.000643,0,0,0,0,0,631,0,0,0,0,0,0,0,0,0,0,0,0,malware
4,5.75,0.000643,0.000035,0,0,0,0,343,26,8,68,4,8,0,0,0,0,0,0,0,malware
2,4,0.000643,0,0,0,0,0,260,27,31,26,28,18,0,0,0,0,0,0,0,malware
2,6.5,0.000643,0,0,0,0,0,341,31,28,21,27,6,0,0,0,0,0,0,0,malware
2,6,0.000643,0,0,0,0,0,292,24,31,31,9,0,0,0,0,0,0,0,0,malware
2,8.5,0.000643,0,0,0,0,0,478,5,14,17,7,3,20,0,0,0,0,0,0,malware
2,4.5,0.000643,0,0,0,0,0,361,0,0,0,0,0,0,0,0,0,0,0,0,malware
3,4.666667,0.000643,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,malware
2,8.5,0.000643,0,0,0,0,0,265,2,13,1,7,23,0,0,0,0,0,0,0,malware
4,3.75,0.000643,0,0,0,0,0,383,0,0,0,0,0,0,0,0,0,0,0,0,malware
2,5.5,0.000643,0,0,0,0,0,306,50,2,0,0,0,0,0,0,0,0,0,0,malware
2,8.5,0.000643,0,0,0,0,0,610,34,7,3,5,3,0,0,0,0,0,0,0,malware
2,6,0.000643,0,0,0,0,0,411,50,4,8,4,0,0,0,0,0,0,0,0,malware
3,5.666667,0.000643,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,malware
3,3.666667,0.000643,0,0,0,0,0,1956,37,7,8,3,0,0,0,0,0,0,0,0,malware
3,5,0.000643,0,0,0,0,0,637,7,11,5,6,0,0,0,0,0,0,0,0,malware
